Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
07/30/2026 11:00 AM ET,"206 E SOUTH ST UNIT 4007 ORLANDO, 32801","$217,025.69","$220,100.00",Hidden,2023-CA-016890-O,292236313034007,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023-CA-016890-O&bypassPage=1,https://pcpao.gov/Parcel-Details/292236313034007
07/30/2026 11:00 AM ET,"6826 KARA CT ORLANDO, 32819","$158,875.01","$265,991.00","$165,689.76",2024-CA-005464-O,282326626401150,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024-CA-005464-O&bypassPage=1,https://pcpao.gov/Parcel-Details/282326626401150
07/30/2026 11:00 AM ET,"5550 E MICHIGAN ST UNIT 2325 ORLANDO, 32822","$129,481.16","$110,673.00",Hidden,2024-CA-006356-O,302304734602325,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024-CA-006356-O&bypassPage=1,https://pcpao.gov/Parcel-Details/302304734602325
07/31/2026 11:00 AM ET,"10469 LAXTON ST ORLANDO, 32824","$300,280.28","$385,143.00",Hidden,2025-CA-000648-O,292413917904040,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-000648-O&bypassPage=1,https://pcpao.gov/Parcel-Details/292413917904040
07/31/2026 11:00 AM ET,"4519 TOWER PINE RD ORLANDO, 32839","$46,881.67","$68,934.00","$50,013.12",2025-CA-001448-O,292309011201519,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-001448-O&bypassPage=1,https://pcpao.gov/Parcel-Details/292309011201519
08/03/2026 11:00 AM ET,"1225 LAKE SHADOW CIR UNIT 1410 MAITLAND, 32751","$157,276.44","$176,925.00",Hidden,2025-CA-003080-O,292127892514102,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-003080-O&bypassPage=1,https://pcpao.gov/Parcel-Details/292127892514102
08/03/2026 11:00 AM ET,"8007 MEADOWGLEN DR ORLANDO, 32810","$292,752.75","$299,800.00","$292,752.75",2025-CA-007969-O,292127714004030,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-007969-O&bypassPage=1,https://pcpao.gov/Parcel-Details/292127714004030
08/03/2026 11:00 AM ET,"12086 JEWEL FISH LN ORLANDO, 32827","$18,763.59","$377,394.00","$18,763.59",2025-CC-017428-O,312418916304950,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CC-017428-O&bypassPage=1,https://pcpao.gov/Parcel-Details/312418916304950
08/04/2026 11:00 AM ET,"8725 KENMURE CV ORLANDO, 32836","$481,048.77","$445,019.00",Hidden,2016-CA-005293-O,282403089800150,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2016-CA-005293-O&bypassPage=1,https://pcpao.gov/Parcel-Details/282403089800150
08/04/2026 11:00 AM ET,"1615 WHITE AVE ORLANDO, 32806","$489,362.96","$230,758.00",Hidden,2020-CA-000935-O,302307165004131,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2020-CA-000935-O&bypassPage=1,https://pcpao.gov/Parcel-Details/302307165004131
08/04/2026 11:00 AM ET,"10244 SANDY MARSH LN ORLANDO, 32832","$354,853.35","$540,558.00",Hidden,2023-CA-011632-O,312409512901190,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023-CA-011632-O&bypassPage=1,https://pcpao.gov/Parcel-Details/312409512901190
08/04/2026 11:00 AM ET,"4218 CROSSEN DR ORLANDO, 32822","$251,267.57","$175,580.00",Hidden,2024-CA-000674-O,302313233201780,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024-CA-000674-O&bypassPage=1,https://pcpao.gov/Parcel-Details/302313233201780
08/04/2026 11:00 AM ET,"3425 SEAGRAPE DR WINTER PARK, 32792","$178,358.52","$87,710.00",Hidden,2024-CA-003621-O,302203227402050,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024-CA-003621-O&bypassPage=1,https://pcpao.gov/Parcel-Details/302203227402050
08/04/2026 11:00 AM ET,"3582 COWDEN CT OCOEE, 34761","$5,492.91","$426,800.00",Hidden,2025-CA-002073-O,282133421601050,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-002073-O&bypassPage=1,https://pcpao.gov/Parcel-Details/282133421601050
08/04/2026 11:00 AM ET,"13062 LAKESHORE GROVE DR WINTER GARDEN, 34787","$100,949.75","$402,306.00",Hidden,2025-CA-004167-O,272302920000290,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-004167-O&bypassPage=1,https://pcpao.gov/Parcel-Details/272302920000290
08/04/2026 11:00 AM ET,"2227 CATALINA DR ORLANDO, 32805","$4,672.69","$213,960.00",Hidden,2025-CA-006161-O,TIMESHARE,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-006161-O&bypassPage=1,https://pcpao.gov/Parcel-Details/TIMESHARE
08/05/2026 11:00 AM ET,"13851 BEAUREGARD PL ORLANDO, 32837","$165,276.78","$347,480.00",Hidden,2024-CA-009840-O,292429127500480,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024-CA-009840-O&bypassPage=1,https://pcpao.gov/Parcel-Details/292429127500480
08/05/2026 11:00 AM ET,"2507 RED BERRY WAY OCOEE, 34761","$81,028.35","$524,856.00",Hidden,2025-CA-008764-O,TIMESHARE,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025-CA-008764-O&bypassPage=1,https://pcpao.gov/Parcel-Details/TIMESHARE
08/05/2026 11:00 AM ET,"3630 RODRICK CIR ORLANDO, 32824","$29,921.23","$274,385.00","$29,921.23",2026-CA-000949-O,302432963008044,https://orange.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026-CA-000949-O&bypassPage=1,https://pcpao.gov/Parcel-Details/302432963008044
